"Date","ZAL","ES1438A","ES1480A","ES1396A","ES1992A","ES0691A","ES0692A","ES1148A","ES1679A","ES1856A","ES2090A","ES1453A","ES1929A","ES1903A","ES1910A","ES2011A","ES2012A","ES1684A","ES1231A","ES1891A","ES0584A","ES1262A","ES1018A","ES1551A","ES1814A","ES1817A","ES1126A","ES0971A","ES1339A","ES1815A","ES1773A","ES1899A","ES1122A","ES1123A","ES2109A","ES1124A","ES1208A","ES1666A","ES1312A","ES1812A","ES1125A","ES1135A","ES1642A","ES1397A","ES1923A","ES1816A","ES1999A","ES1347A","ES1778A","ES1275A","ES1311A","ES1851A","ES1348A","ES1982A","ES1225A","ES2034A","ES1215A","ES2017A","ES1930A","ES1948A","ES1855A","ES1854A","ES0010R","ES0014R"
"2023-08-30 23:00:00",13.4,16,18,15,12,26,20,25,15,14,5,29,NA,9,4,10,7,11,11,8,21,8,26,7,21,14,16,10,14,21,7,9,11,11,16,13,NA,13,20,2,10,7,6,7,4,3,16,4,2,17,NA,5,NA,1,5,7,6,4,5,1,2,1,2.05,NA
"2023-08-31 00:00:00",32.8,32,22,15,9,35,21,26,23,14,3,24,NA,10,4,6,10,8,11,7,19,7,23,8,26,13,22,7,13,16,6,8,10,5,5,9,NA,15,12,2,13,5,6,5,4,5,13,3,3,17,NA,5,NA,1,4,2,6,3,4,1,1,1,1.84,NA
"2023-08-31 01:00:00",51.2,31,28,22,8,30,23,28,26,17,3,24,NA,11,4,5,10,7,9,7,18,6,19,8,26,18,29,8,10,14,5,8,11,4,3,10,NA,10,7,2,11,5,10,2,4,4,12,3,3,13,NA,5,NA,1,4,2,3,3,2,1,2,1,1.55,NA
"2023-08-31 02:00:00",49.2,33,27,23,9,33,20,27,24,31,2,23,NA,9,4,5,9,12,8,12,19,8,24,13,27,15,23,8,9,12,6,12,8,3,2,8,NA,4,11,2,8,6,14,7,4,8,13,3,2,12,NA,5,NA,1,4,2,6,2,2,1,2,1,1.4,NA
"2023-08-31 03:00:00",38.6,46,31,17,9,30,22,31,22,26,5,26,NA,10,5,5,11,18,8,20,20,12,27,15,30,22,24,22,11,11,7,12,7,7,2,7,NA,5,9,2,6,6,19,11,4,14,14,4,2,15,NA,7,NA,1,7,2,4,NA,2,1,3,1,1.44,NA
"2023-08-31 04:00:00",35.5,50,39,27,11,38,39,35,24,47,5,30,NA,14,6,10,10,21,14,22,25,26,27,27,33,27,25,27,17,13,12,13,9,11,5,18,NA,15,11,6,7,11,17,15,4,30,21,4,2,16,NA,8,NA,1,9,7,11,NA,2,1,4,1,1.41,NA
"2023-08-31 05:00:00",31,44,50,27,16,41,41,36,33,38,7,34,NA,16,10,12,5,28,32,25,26,27,32,30,28,29,16,11,18,12,12,18,11,28,6,16,NA,23,18,5,11,14,15,18,5,54,26,4,2,15,NA,12,NA,1,15,9,10,NA,2,1,5,1,1.54,NA
"2023-08-31 06:00:00",32.4,32,36,22,10,33,34,38,38,22,5,36,NA,13,6,11,6,18,32,20,36,17,31,24,34,31,18,26,15,NA,11,16,9,25,5,19,NA,30,17,3,16,15,8,18,8,43,29,5,2,17,NA,15,NA,1,15,6,14,NA,3,1,8,1,3.34,NA
"2023-08-31 07:00:00",35,NA,34,19,11,35,20,36,23,15,7,43,NA,10,5,21,7,12,28,15,38,24,29,26,40,33,16,NA,13,NA,8,14,6,11,3,13,NA,21,10,6,8,10,14,14,14,14,21,3,1,16,NA,10,NA,1,10,3,7,8,2,1,3,1,2.44,NA
"2023-08-31 08:00:00",42.3,NA,31,23,16,34,24,35,21,14,11,46,NA,12,6,21,6,8,19,24,41,18,26,14,37,35,13,24,12,NA,8,6,4,9,2,8,NA,19,8,5,9,8,13,9,5,5,16,4,2,24,NA,9,NA,1,7,3,3,3,2,1,5,1,2.73,NA
"2023-08-31 09:00:00",34.7,NA,42,21,19,24,21,15,18,18,14,23,NA,15,10,20,14,10,14,14,39,21,31,16,23,23,14,19,10,4,5,3,4,6,2,12,NA,13,7,6,9,8,7,5,3,3,14,2,1,13,NA,11,NA,1,6,3,3,4,3,1,5,NA,NA,NA
"2023-08-31 10:00:00",31.3,NA,41,17,14,16,14,12,13,13,20,14,NA,20,8,14,32,11,19,7,25,32,32,15,6,7,13,20,7,7,4,1,10,7,2,9,NA,10,6,8,9,6,4,5,4,4,11,2,2,8,NA,8,NA,1,6,3,5,2,3,1,5,NA,NA,NA
"2023-08-31 11:00:00",19.9,NA,39,18,14,15,20,7,14,19,16,10,NA,11,6,17,30,13,14,4,27,27,30,16,4,5,19,NA,5,4,3,1,11,5,3,6,NA,11,4,7,10,6,5,5,4,2,11,3,1,4,NA,6,NA,1,7,3,3,1,3,1,5,1,NA,NA
"2023-08-31 12:00:00",15.4,42,40,20,15,15,18,10,13,19,19,12,NA,5,4,9,22,13,14,4,23,28,32,16,3,5,13,NA,6,3,3,1,5,7,4,11,NA,13,3,8,9,4,5,6,3,2,8,2,1,4,NA,5,NA,1,5,2,3,1,3,1,3,1,NA,NA
"2023-08-31 13:00:00",14.8,38,24,18,12,18,13,8,32,18,13,11,NA,5,4,5,13,16,18,4,31,24,35,17,4,5,11,NA,5,3,2,1,6,6,4,14,NA,13,4,9,9,4,5,5,2,2,8,2,1,4,NA,8,NA,1,4,3,3,1,4,1,3,1,NA,NA
"2023-08-31 14:00:00",13.4,36,24,11,7,19,9,7,20,10,8,14,NA,4,3,5,7,10,13,4,25,27,37,18,4,6,14,NA,4,5,2,1,6,5,4,9,NA,16,2,11,9,4,5,5,2,1,8,2,1,5,NA,7,NA,1,5,3,3,1,4,1,3,1,NA,NA
"2023-08-31 15:00:00",14.5,37,22,11,6,19,9,9,44,8,6,18,NA,4,4,4,8,9,10,8,35,32,42,22,6,11,15,NA,2,5,2,1,7,6,4,11,NA,15,3,11,23,6,6,6,3,2,10,3,1,6,NA,9,NA,1,5,3,6,1,4,1,3,1,NA,NA
"2023-08-31 16:00:00",14,23,16,8,6,35,9,16,40,7,5,20,NA,4,3,3,3,9,7,11,29,33,47,12,14,16,8,NA,2,8,1,1,7,5,4,9,NA,14,1,11,26,9,7,7,4,5,12,2,1,9,NA,12,NA,1,9,4,6,1,4,2,4,1,NA,NA
"2023-08-31 17:00:00",11.1,28,16,9,8,36,12,17,31,8,5,22,NA,4,4,5,5,9,7,17,26,26,47,8,17,15,6,NA,2,8,2,1,6,8,5,9,NA,17,1,10,29,11,8,10,6,8,13,2,3,13,NA,18,NA,1,17,3,10,1,4,2,5,1,2.04,NA
"2023-08-31 18:00:00",12.8,23,17,8,9,33,14,23,34,9,7,22,NA,6,4,5,6,11,9,15,22,23,52,9,19,21,8,NA,4,9,3,1,5,11,7,11,NA,19,2,15,21,12,12,12,9,12,24,4,4,22,NA,33,NA,1,33,5,11,1,4,2,8,1,2.35,NA
"2023-08-31 19:00:00",19.9,25,15,10,12,26,17,14,24,14,5,20,NA,6,6,5,6,10,9,18,24,31,51,12,15,20,20,NA,8,8,3,1,7,15,9,18,NA,29,2,11,16,11,16,13,12,13,21,4,4,35,NA,23,NA,1,48,15,5,1,4,2,8,2,1.96,NA
"2023-08-31 20:00:00",24.1,23,20,12,14,25,15,14,20,13,3,18,NA,10,7,4,6,19,14,22,29,29,47,27,37,18,26,NA,12,9,10,2,8,17,8,16,NA,35,2,3,10,10,19,16,12,18,24,4,4,25,NA,10,NA,1,42,7,5,3,4,2,8,1,2.04,NA
"2023-08-31 21:00:00",34.5,16,16,12,9,22,17,21,15,10,2,19,NA,9,6,4,7,21,11,26,26,23,51,35,53,31,34,NA,15,11,11,3,8,14,8,12,NA,22,2,5,9,9,20,31,10,30,30,5,4,23,NA,9,NA,1,36,6,2,3,6,1,10,1,2.7,NA
"2023-08-31 22:00:00",33,12,10,9,3,15,15,33,13,7,1,30,NA,8,5,4,7,23,12,24,32,20,33,22,44,28,26,NA,14,7,9,3,7,8,17,10,NA,17,6,5,12,10,21,23,10,27,19,5,4,27,NA,7,NA,1,21,5,3,2,6,2,12,2,3.42,NA
"2023-08-31 23:00:00",33.3,15,12,7,6,21,12,39,11,7,5,40,NA,6,4,6,13,15,8,26,34,16,24,22,35,29,21,NA,16,16,8,17,7,7,17,10,NA,21,17,4,16,12,26,18,6,15,11,5,2,26,NA,6,NA,1,17,4,3,2,6,3,11,4,3.51,NA
"2023-09-01 00:00:00",43.8,14,18,12,10,37,18,42,18,10,19,38,NA,6,4,5,11,11,9,17,34,12,22,18,38,28,35,NA,12,12,6,13,7,8,10,11,NA,29,18,5,12,11,20,16,6,10,20,5,2,18,NA,5,NA,1,14,7,5,2,6,2,5,2,3.44,NA
"2023-09-01 01:00:00",40,18,21,12,9,37,16,37,27,13,6,34,NA,8,4,6,14,22,8,19,30,11,22,19,34,38,28,NA,8,10,6,15,6,7,7,8,NA,31,15,2,11,10,17,19,5,10,21,5,1,20,NA,4,NA,1,10,7,8,3,6,1,7,1,3.99,NA
"2023-09-01 02:00:00",34.4,15,16,13,8,31,30,36,26,8,2,33,NA,9,4,7,18,18,10,15,30,10,21,25,27,36,28,NA,8,13,6,11,6,7,8,9,NA,32,12,2,9,8,15,26,6,10,17,6,1,19,NA,4,NA,1,8,20,6,2,7,1,12,1,3.13,NA
"2023-09-01 03:00:00",34.4,16,15,14,7,34,24,38,20,11,2,37,NA,10,4,9,18,25,11,27,27,25,24,25,34,29,29,NA,12,11,9,16,6,10,12,22,NA,32,18,2,11,9,18,22,9,11,18,5,1,22,NA,4,NA,1,9,8,5,2,9,1,8,1,3.87,NA
"2023-09-01 04:00:00",39.2,37,13,30,11,44,31,42,30,17,2,36,NA,15,5,13,19,33,12,37,31,37,28,33,39,29,32,NA,23,17,11,24,9,17,24,22,NA,36,27,17,16,12,24,23,9,16,22,6,1,24,NA,5,NA,1,11,8,14,4,9,1,5,1,3.26,NA
"2023-09-01 05:00:00",41.9,71,45,41,27,48,41,50,45,19,2,45,NA,21,7,37,25,32,16,36,39,36,38,36,38,34,34,NA,36,24,15,24,8,26,37,21,NA,44,37,11,25,26,30,22,13,23,22,8,1,29,NA,7,NA,1,16,45,17,5,8,1,9,1,3.54,NA
"2023-09-01 06:00:00",44.8,72,52,49,43,49,54,47,NA,NA,2,47,NA,28,12,48,35,34,32,34,39,28,44,48,38,37,31,NA,31,18,16,27,9,17,45,19,NA,45,40,20,27,14,30,20,19,19,28,6,1,39,NA,12,NA,1,22,24,22,9,11,4,10,1,5.69,NA
"2023-09-01 07:00:00",50,56,47,33,29,48,45,50,NA,NA,12,52,NA,24,9,46,38,44,29,25,59,23,42,48,45,41,26,36,18,12,16,23,11,12,39,14,NA,22,44,16,28,19,26,20,18,10,25,6,1,32,NA,9,NA,1,22,10,9,2,7,5,11,1,12.64,NA
"2023-09-01 08:00:00",36.8,27,23,15,10,47,15,42,NA,NA,5,51,NA,NA,9,33,25,26,28,27,53,36,30,36,40,32,21,34,12,10,8,17,8,10,27,12,NA,14,19,18,25,23,32,18,17,11,28,2,1,20,NA,9,NA,1,14,3,7,2,5,2,6,1,16.61,NA
"2023-09-01 09:00:00",22.6,33,24,NA,8,44,14,33,NA,7,NA,30,NA,NA,5,16,33,15,8,15,42,27,31,8,21,18,17,22,13,11,7,4,4,7,5,10,NA,10,17,18,16,12,29,13,15,12,22,2,1,12,NA,10,NA,1,16,3,4,3,5,1,4,1,9.81,NA
"2023-09-01 10:00:00",20,27,31,NA,7,33,10,16,NA,7,NA,26,NA,NA,5,6,17,10,8,19,28,26,33,7,12,12,16,26,9,3,5,1,5,7,4,11,NA,10,5,9,16,8,11,9,1,15,14,2,1,15,NA,9,NA,1,12,3,4,2,4,1,4,1,5.21,NA
"2023-09-01 11:00:00",15.2,33,21,NA,7,24,10,13,NA,8,5,20,NA,4,3,4,5,6,6,19,23,24,37,5,10,11,13,13,4,1,2,1,4,7,3,10,NA,7,5,11,13,7,2,3,1,8,15,3,1,14,NA,7,NA,1,9,3,2,1,4,1,2,1,4.79,NA
"2023-09-01 12:00:00",13.1,23,21,8,5,21,10,10,28,6,3,17,NA,6,3,3,2,6,6,12,33,22,41,6,10,12,6,6,4,2,2,1,4,10,5,10,NA,6,6,12,13,4,2,2,2,6,14,3,3,12,2,6,NA,1,7,3,3,1,4,1,3,1,3.45,NA
"2023-09-01 13:00:00",11.3,27,18,7,6,21,7,10,22,5,3,16,NA,4,3,2,1,6,5,8,23,24,30,7,8,7,4,5,3,2,1,1,3,6,4,9,NA,7,6,9,13,3,2,2,3,5,14,3,4,9,1,6,NA,1,6,2,4,1,4,1,2,1,1.76,NA
"2023-09-01 14:00:00",10.6,29,22,9,5,19,8,7,20,5,2,17,NA,3,3,1,2,6,4,9,23,20,34,6,8,6,4,7,3,2,2,1,3,6,3,10,NA,7,6,10,13,3,5,4,4,5,11,3,5,8,1,11,NA,1,9,2,3,1,4,1,3,1,1.51,NA
"2023-09-01 15:00:00",11.2,20,20,8,6,21,8,8,29,6,3,14,NA,3,3,2,2,6,5,8,32,23,34,7,10,8,3,10,3,3,1,1,4,5,3,12,NA,10,15,11,20,4,7,6,4,5,10,3,5,7,1,12,NA,1,14,3,3,1,4,1,4,1,1.24,NA
"2023-09-01 16:00:00",13.4,24,25,9,7,18,9,8,25,6,2,18,NA,5,3,3,2,7,6,13,22,24,42,6,12,9,4,15,3,6,2,1,6,8,4,15,NA,10,18,12,16,6,7,6,5,6,10,4,6,10,1,17,NA,1,9,3,6,2,4,1,3,1,1.54,NA
"2023-09-01 17:00:00",9.8,28,20,10,6,27,13,16,43,7,5,21,NA,7,4,6,3,8,8,14,19,25,43,7,12,8,3,10,3,6,2,1,6,12,6,16,NA,12,2,10,26,6,9,8,5,8,11,4,6,11,4,11,NA,1,10,3,7,1,5,2,4,1,1.28,NA
"2023-09-01 18:00:00",9.4,33,20,9,8,35,14,21,36,7,5,26,NA,8,5,6,4,13,9,13,24,31,51,9,9,12,5,12,3,4,2,1,5,9,6,16,NA,11,4,10,21,8,10,9,5,13,15,5,7,20,3,14,NA,1,23,4,6,1,4,2,3,1,1.26,NA
"2023-09-01 19:00:00",10.6,38,18,10,10,20,15,11,24,5,4,25,NA,11,8,7,4,14,9,17,20,29,51,13,16,14,13,14,5,4,2,1,5,12,7,17,NA,8,19,9,13,6,10,9,7,10,11,5,6,23,2,18,NA,1,25,5,5,2,4,1,2,1,3.83,NA
"2023-09-01 20:00:00",10,38,18,11,9,18,14,10,16,8,7,14,NA,13,5,6,4,10,9,13,30,24,43,15,18,12,20,13,5,5,3,1,7,9,9,19,NA,8,17,10,9,5,11,13,6,10,10,4,3,17,1,9,NA,1,16,3,7,4,4,2,2,1,1.3,NA
"2023-09-01 21:00:00",11.3,36,20,11,6,21,13,11,31,10,5,17,NA,14,5,4,3,10,9,16,19,23,39,13,31,17,30,10,4,6,2,2,6,11,11,13,NA,8,6,11,7,5,11,13,5,11,10,4,2,17,1,11,NA,1,18,2,3,4,4,2,2,1,1.69,NA
"2023-09-01 22:00:00",18.4,32,26,20,12,16,21,11,23,10,10,20,NA,16,5,7,14,14,9,16,27,20,33,30,39,22,36,9,4,12,2,3,6,9,8,12,NA,6,2,9,8,5,8,12,5,13,13,3,2,15,2,14,NA,1,13,6,4,4,4,2,2,1,1.74,NA
"2023-09-01 23:00:00",29.7,23,17,26,19,20,22,6,20,16,8,30,NA,15,5,6,8,13,11,18,23,16,32,14,29,27,37,21,4,22,3,10,6,8,3,10,NA,8,1,12,11,7,8,10,4,16,11,4,2,16,1,5,NA,1,9,11,4,3,3,1,1,1,1.68,NA
"2023-09-02 00:00:00",15.6,23,22,15,17,24,16,30,17,20,10,40,NA,12,5,5,8,13,16,13,15,12,23,10,37,28,28,13,8,21,5,16,5,8,3,8,NA,5,2,11,10,8,10,14,3,11,10,4,2,18,1,4,NA,1,6,3,4,2,3,1,1,1,1.97,NA
"2023-09-02 01:00:00",32.9,25,22,14,14,29,13,32,19,21,10,34,NA,11,4,5,11,11,14,11,18,11,25,15,39,31,27,11,6,20,4,16,5,10,2,6,NA,3,1,6,7,7,8,15,4,9,9,3,2,13,1,2,NA,1,4,5,7,2,2,1,1,1,2.77,0.59
"2023-09-02 02:00:00",37.2,23,15,18,11,28,17,32,24,19,6,27,NA,12,7,8,13,10,16,13,19,10,25,12,32,24,23,14,6,13,5,17,4,7,3,6,NA,2,5,5,8,9,14,16,5,6,7,3,2,17,1,2,NA,1,4,5,8,2,2,1,1,1,1.77,0.39
"2023-09-02 03:00:00",26.7,23,12,14,10,28,14,27,21,17,6,23,NA,18,8,16,15,7,17,11,14,10,20,10,29,19,22,27,6,15,4,20,3,5,4,6,NA,5,8,3,7,7,17,16,10,8,12,3,2,16,4,2,NA,1,4,4,8,2,2,1,1,1,1.81,0.26
"2023-09-02 04:00:00",21,23,16,14,11,25,14,16,16,20,9,26,NA,20,12,16,15,7,21,10,26,10,20,11,41,27,27,25,10,18,5,15,5,6,14,8,NA,8,13,3,6,11,18,12,10,7,16,4,2,19,1,3,NA,1,6,4,13,2,3,1,2,1,2.74,0.34
"2023-09-02 05:00:00",28.2,27,18,16,12,31,19,26,8,23,9,31,NA,23,12,21,13,18,22,10,24,10,20,12,41,31,27,28,15,16,10,18,7,10,14,10,NA,11,13,8,8,10,20,13,13,8,16,4,2,17,2,4,NA,1,10,5,15,1,4,2,3,1,5.96,0.92
"2023-09-02 06:00:00",25.1,18,15,11,9,9,15,4,7,17,11,18,NA,25,12,16,15,7,22,4,28,9,21,13,33,23,25,28,14,13,11,18,7,6,14,10,NA,16,11,5,10,11,17,11,14,7,20,4,2,15,1,4,NA,1,10,4,6,1,5,3,6,2,4.42,0.72
"2023-09-02 07:00:00",20.4,13,9,10,3,6,14,3,8,9,3,7,NA,14,6,21,13,6,21,5,24,10,20,11,23,12,24,26,8,13,7,16,6,6,15,9,NA,12,9,9,10,14,12,6,12,5,17,4,1,18,1,6,NA,1,14,4,7,1,7,5,7,4,5.53,0.64
"2023-09-02 08:00:00",15.8,15,5,8,3,6,8,3,5,4,2,4,NA,13,5,5,4,5,7,4,14,10,17,5,8,3,9,21,6,6,4,14,5,5,13,6,NA,8,6,9,11,11,7,4,8,3,12,2,1,7,1,8,NA,1,13,3,6,1,9,6,5,4,2.5,0.96
"2023-09-02 09:00:00",14.3,13,6,6,3,6,5,2,4,4,2,6,NA,13,4,4,4,5,4,3,23,10,18,4,5,2,7,13,5,5,4,2,2,2,7,5,NA,6,7,9,7,13,3,2,3,2,10,1,1,4,1,4,NA,1,16,3,4,1,4,1,2,1,2.81,1.33
"2023-09-02 10:00:00",14.3,15,6,9,4,6,7,3,4,4,2,6,NA,13,5,4,4,5,4,3,13,16,19,5,4,2,7,10,5,4,3,1,2,4,3,4,NA,7,5,7,7,11,2,2,2,2,10,3,1,4,1,3,NA,1,15,3,3,1,4,1,1,1,1.39,1.18
"2023-09-02 11:00:00",15.8,15,9,13,6,7,12,5,5,4,2,8,NA,14,6,6,6,4,3,4,17,14,17,8,3,2,7,13,7,3,4,1,2,3,5,5,NA,7,7,6,10,7,3,3,3,2,19,2,1,4,1,7,NA,1,21,3,2,1,3,1,2,1,1.32,1.49
"2023-09-02 12:00:00",16,15,7,9,5,6,13,4,5,4,2,8,NA,12,6,5,4,6,3,4,13,10,16,6,3,1,9,11,6,2,3,1,2,2,5,4,NA,6,8,5,9,6,3,4,2,2,13,2,1,3,1,4,NA,1,11,2,2,1,3,1,1,1,2.25,0.7
"2023-09-02 13:00:00",16,13,7,10,4,5,12,3,4,5,2,7,NA,12,5,5,3,4,3,3,9,9,14,4,3,1,6,8,5,3,3,1,1,3,5,3,NA,5,4,4,6,5,2,1,1,2,11,2,1,3,1,4,NA,1,10,2,2,2,3,1,2,1,1.08,0.46
"2023-09-02 14:00:00",16.8,13,5,7,4,6,7,3,4,4,3,7,NA,10,5,2,2,3,5,3,8,7,14,4,8,2,7,11,4,3,2,8,2,3,10,5,NA,7,5,4,4,4,3,2,1,3,11,2,1,4,1,4,NA,1,12,3,3,5,3,1,2,1,1.51,0.26
"2023-09-02 15:00:00",18.1,16,5,7,3,6,5,2,3,4,2,7,NA,14,6,2,2,2,4,3,11,8,16,5,13,3,6,16,6,5,4,16,2,3,12,6,NA,9,4,7,6,5,2,4,3,3,11,2,1,4,1,4,NA,1,12,3,3,2,4,2,2,1,1.36,0.04
"2023-09-02 16:00:00",18.1,13,5,9,3,5,5,2,4,5,2,7,NA,13,6,3,2,2,4,3,9,7,19,6,13,12,6,18,8,5,5,6,4,4,10,9,NA,11,6,5,9,8,3,3,3,5,12,2,1,5,1,3,NA,1,16,6,5,2,4,1,2,2,1.39,0.57
"2023-09-02 17:00:00",16.5,17,6,9,4,7,6,3,4,6,2,8,NA,12,6,5,5,5,7,5,14,11,24,8,15,28,10,17,9,6,7,5,4,5,12,12,NA,13,11,6,11,9,3,3,4,5,12,2,1,6,1,2,NA,1,19,7,5,2,3,2,4,3,1.24,0.64
"2023-09-02 18:00:00",17.6,24,8,12,4,11,10,5,4,9,5,11,NA,12,6,5,6,5,8,6,17,12,23,9,15,33,11,23,8,7,6,2,4,5,18,12,NA,12,10,3,12,13,5,6,4,7,13,2,1,8,1,4,NA,1,14,6,5,19,3,3,5,1,1.12,1.64
"2023-09-02 19:00:00",17.9,21,9,10,5,8,9,4,5,8,4,11,NA,14,7,6,5,5,8,5,7,11,21,8,15,34,9,26,8,8,6,2,4,5,17,11,NA,10,10,3,12,14,4,6,3,7,14,2,1,7,1,2,NA,1,22,5,5,21,6,3,4,1,1.15,2.41
"2023-09-02 20:00:00",15.4,19,7,9,4,9,8,4,4,7,4,9,NA,11,6,11,6,4,7,3,11,6,16,6,10,27,7,31,5,9,4,4,3,4,11,8,NA,9,6,4,11,11,2,3,2,6,10,2,1,5,1,3,NA,1,17,6,5,23,5,2,4,2,1.09,2.23
"2023-09-02 21:00:00",15.8,14,5,7,4,17,7,4,4,6,4,6,NA,12,6,14,6,2,7,3,6,3,13,4,8,21,5,32,4,6,3,2,4,4,9,6,NA,9,6,3,8,5,2,3,2,3,6,2,1,5,1,4,NA,1,14,8,3,25,6,3,4,3,1.33,2.47
"2023-09-02 22:00:00",14.8,12,5,7,3,16,6,3,4,5,4,6,NA,13,6,4,3,2,5,3,3,4,13,4,7,27,3,30,4,4,3,1,3,3,8,5,NA,7,6,3,7,5,2,2,1,2,11,2,1,3,1,2,NA,1,22,5,4,23,6,3,4,4,1.16,1.68
"2023-09-02 23:00:00",14.3,11,4,6,2,15,5,2,3,4,2,5,NA,12,5,1,2,2,5,2,3,3,11,4,6,23,3,28,5,4,4,1,2,3,5,4,NA,4,4,2,5,4,2,3,2,2,9,2,1,2,1,2,NA,1,20,4,1,6,6,3,3,4,1.26,1.05
"2023-09-03 00:00:00",13.5,13,3,7,2,8,7,2,3,5,2,4,NA,9,4,2,2,2,6,2,4,3,12,4,7,9,3,28,5,3,4,1,2,3,5,4,NA,5,3,3,3,3,5,7,2,2,8,3,1,2,1,1,NA,1,13,2,1,5,5,2,3,3,1.14,0.66
"2023-09-03 01:00:00",15.6,8,4,6,2,12,5,2,3,4,2,4,NA,10,5,9,3,3,4,2,5,3,11,4,8,2,5,24,3,3,4,1,2,2,5,4,NA,5,3,2,2,2,7,8,2,2,15,3,1,3,1,1,NA,1,9,3,3,4,4,2,4,3,1.65,0.65
"2023-09-03 02:00:00",22.3,7,4,5,2,9,5,2,4,4,2,5,NA,10,5,11,2,2,5,3,5,3,12,4,9,4,5,22,3,3,3,1,2,2,4,4,NA,3,3,2,2,2,8,11,2,2,11,3,1,2,1,1,NA,1,5,3,3,4,NA,2,3,2,1.63,0.89
"2023-09-03 03:00:00",21.2,9,4,5,2,7,5,3,7,6,3,7,NA,9,3,15,4,2,9,4,7,4,17,3,11,5,4,26,2,2,2,1,2,2,4,4,NA,4,4,2,4,2,9,13,2,2,9,2,1,2,1,1,NA,1,3,4,3,9,NA,2,3,2,1.37,0.78
"2023-09-03 04:00:00",19.2,11,6,7,3,7,7,5,3,6,2,13,NA,11,5,15,4,4,10,6,15,4,15,5,14,8,6,19,3,3,3,1,2,2,3,5,NA,4,4,2,6,3,7,13,2,3,6,3,1,2,1,1,NA,1,4,4,NA,10,NA,3,3,3,1.5,1.07
"2023-09-03 05:00:00",15.2,8,7,5,5,3,6,2,4,16,4,21,NA,9,5,37,5,3,11,4,15,5,22,5,15,11,11,15,4,5,3,2,2,2,5,4,NA,7,4,2,7,4,13,15,2,3,7,3,1,3,1,1,NA,1,6,8,NA,6,NA,2,4,2,1.99,0.91
"2023-09-03 06:00:00",13.7,10,10,8,11,3,7,8,3,31,6,24,NA,9,6,18,7,3,11,2,13,5,22,4,15,6,13,19,4,7,4,3,3,4,7,8,NA,7,7,2,7,4,13,16,2,4,9,3,1,3,1,2,NA,1,8,7,NA,3,NA,2,4,2,NA,0.92
"2023-09-03 07:00:00",15.5,13,12,10,12,6,10,9,5,21,6,30,NA,12,7,17,8,3,16,2,16,7,19,6,12,8,12,16,6,4,5,3,4,12,10,10,NA,9,11,2,15,6,7,11,3,3,8,2,1,2,1,3,NA,1,13,5,NA,1,NA,3,2,2,1.93,0.86
"2023-09-03 08:00:00",16.5,17,8,13,10,9,11,4,3,12,6,18,NA,16,9,26,11,4,12,2,18,9,20,7,12,4,12,12,11,4,10,4,3,4,10,7,NA,10,7,3,15,11,3,3,2,4,6,1,1,3,1,6,NA,1,17,5,NA,1,NA,4,3,3,2.29,1.13
"2023-09-03 09:00:00",15.9,15,8,9,4,5,7,2,4,6,2,11,NA,12,9,13,9,9,11,3,20,13,23,8,11,5,13,16,10,4,11,5,3,4,11,8,NA,11,9,2,13,8,3,1,2,4,7,1,1,3,1,4,NA,1,21,5,NA,1,NA,4,4,4,2.35,0.8
"2023-09-03 10:00:00",16.2,17,8,9,4,8,7,4,3,7,4,11,NA,9,6,8,9,3,9,3,10,6,17,5,10,4,8,20,7,7,6,9,3,5,10,11,NA,9,8,3,16,8,2,2,2,4,8,1,1,5,1,3,NA,1,20,4,NA,3,NA,3,3,3,2.05,1.02
"2023-09-03 11:00:00",16,16,6,12,4,6,10,3,4,7,4,10,NA,8,6,4,3,2,5,2,10,8,14,5,11,3,4,21,5,5,5,2,4,4,8,9,NA,9,6,4,10,5,3,3,2,5,10,1,1,5,1,2,NA,1,12,3,NA,2,NA,3,3,2,2.42,1
"2023-09-03 12:00:00",12.9,17,7,9,3,12,8,4,5,4,2,8,NA,8,6,2,2,2,3,2,8,5,13,5,9,3,4,20,5,2,4,1,3,4,7,6,NA,9,6,4,2,3,1,1,1,3,7,2,1,3,1,2,NA,1,6,2,NA,2,NA,3,3,3,3.06,1.05
"2023-09-03 13:00:00",12.5,13,14,7,6,4,6,3,4,3,2,7,NA,7,6,1,2,2,3,1,8,4,12,3,10,2,3,15,4,2,3,20,3,4,7,5,NA,5,5,5,1,3,1,1,1,3,6,1,1,2,1,1,NA,1,5,3,NA,1,NA,3,3,2,2.74,1.24
"2023-09-03 14:00:00",14.5,13,11,7,8,7,5,2,3,4,2,6,NA,10,7,1,2,2,4,2,4,6,12,4,13,2,4,11,4,1,3,26,2,5,10,4,NA,5,4,5,2,3,1,1,1,3,8,1,1,4,1,2,NA,1,6,2,NA,1,NA,2,2,1,2.53,1.17
"2023-09-03 15:00:00",13.4,13,14,7,9,3,5,2,3,4,2,6,NA,12,9,2,2,3,3,3,11,4,12,5,12,4,5,16,5,2,4,37,2,3,9,4,NA,6,6,5,3,3,1,1,1,2,6,1,1,5,1,2,NA,1,6,3,NA,1,NA,2,3,2,2.43,1.28
